name,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 bath,Hanna,Mariahilf,48.1933076,16.3448638,Entire home/apt,91,1,0,1.6300273504273504,1,365,0
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 bath,Georg,Rudolfsheim-Fnfhaus,48.19890610957492,16.336809020526676,Entire home/apt,55,14,1,1.0,1,148,1
Rental unit in Vienna · ★4.40 · 3 bedrooms · 3 beds · 1.5 baths,Dr. Andre Justin,Ottakring,48.2198947512267,16.316845550513502,Entire home/apt,112,1,5,3.75,11,357,5
Condo in Vienna · ★5.0 · 1 bedroom · 3 beds · 1 bath,Arjan,Floridsdorf,48.25515679999999,16.3957341,Entire home/apt,104,1,5,3.57,1,356,5
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 bath,Daliborka I Nikola,Ottakring,48.2153728,16.3212981,Entire home/apt,89,1,2,1.18,3,260,2
Rental unit in Vienna · ★New · Studio · 5 beds · 1 shared bath,Danijela,Landstra§e,48.1918443,16.3867997,Shared room,167,1,0,1.6300273504273504,1,259,0
Rental unit in Vienna · ★4.75 · 3 bedrooms · 5 beds · 1 bath,Check-In Vienna,Landstra§e,48.2114756,16.3903784,Entire home/apt,203,2,4,2.86,2,230,4
Rental unit in Vienna · ★4.0 · 1 bedroom · 1 bed · 1 bath,Flora,Neubau,48.20354,16.34014,Entire home/apt,65,1,7,4.77,13,290,7
Rental unit in Vienna · ★3.80 · 1 bedroom · 1 bed · 1 bath,Flora,Neubau,48.20335855049127,16.341241845415706,Entire home/apt,62,1,5,3.26,13,334,5
Rental unit in Vienna · ★New · 1 bedroom · 2 beds · 1.5 baths,Josef,Landstra§e,48.19359944686789,16.387910371139377,Entire home/apt,79,1,2,2.0,46,253,2
Rental unit in Vienna · ★New · 2 bedrooms · 3 beds · 1 bath,Martin,Favoriten,48.17095159715828,16.350954181726802,Entire home/apt,57,3,1,0.86,14,71,1
Rental unit in Vienna · ★4.50 · 1 bedroom · 2 beds · 1 bath,Christian,Leopoldstadt,48.21497295966456,16.38885588432974,Entire home/apt,126,1,4,4.0,23,344,4
Rental unit in Vienna · ★2.88 · 1 bedroom · 1 bed · 1 bath,Flora,Neubau,48.20335,16.33949,Entire home/apt,66,1,8,6.86,13,326,8
Rental unit in Vienna · ★New · 1 bedroom · 2 beds · 1.5 baths,Victor,Rudolfsheim-Fnfhaus,48.1991131,16.3223316,Entire home/apt,50,4,1,1.0,21,63,1
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 2 baths,Daniel,Mariahilf,48.199977304491085,16.36118353862305,Entire home/apt,300,4,0,1.6300273504273504,1,260,0
Rental unit in Vienna · ★4.91 · 2 bedrooms · 3 beds · 1 bath,Mohammed,Favoriten,48.1749295,16.3799288,Entire home/apt,94,2,11,7.5,1,57,11
Rental unit in Vienna · ★New · 1 bedroom · 2 beds · 1.5 baths,Yang,Brigittenau,48.2415715,16.3777729,Entire home/apt,86,2,1,0.75,6,319,1
Rental unit in Vienna · ★4.25 · 1 bedroom · 1 bed · 1 bath,Flora,Neubau,48.20569,16.34004,Entire home/apt,54,1,8,5.45,13,317,8
Rental unit in Vienna · ★3.0 · 1 bedroom · 1 bed · 1 bath,Flora,Neubau,48.20367,16.34113,Entire home/apt,67,1,7,4.47,13,332,7
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 private bath,Wardi,Penzing,48.20025,16.31089,Private room,42,1,0,1.6300273504273504,29,359,0
Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 bath,Jonathan & Kimi,Simmering,48.169007,16.412632,Entire home/apt,53,2,6,5.45,36,171,6
Rental unit in Vienna · ★3.83 · 1 bedroom · 1 bed · 1 bath,Flora,Neubau,48.203458831291215,16.339718340512015,Entire home/apt,65,1,6,4.74,13,324,6
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 bath,Flora,Neubau,48.2041,16.33949,Entire home/apt,68,1,2,1.28,13,316,2
Rental unit in Vienna · ★3.50 · 1 bedroom · 1 bed · 1 bath,Flora,Neubau,48.20482,16.33957,Entire home/apt,56,1,4,3.08,13,312,4
Rental unit in Vienna · ★3.67 · 1 bedroom · 1 bed · 1 bath,Flora,Neubau,48.20546,16.33952,Entire home/apt,66,1,3,2.0,13,331,3
Rental unit in Vienna · ★New · 2 bedrooms · 3 beds · 1 bath,Mario,Margareten,48.18370655512131,16.365855887767374,Entire home/apt,111,1,1,0.64,101,321,1
Rental unit in Vienna · ★New · 1 bedroom · 2 beds · 1 bath,Boris,Meidling,48.1868105635484,16.337702599528388,Entire home/apt,132,3,0,1.6300273504273504,4,81,0
Rental unit in Vienna · ★4.0 · 1 bedroom · 1 bed · 1 bath,Flora,Neubau,48.20345787395866,16.340707494907562,Entire home/apt,67,1,6,4.62,13,330,6
Rental unit in Vienna · ★3.67 · 1 bedroom · 2 beds · 1 bath,Flora,Neubau,48.20535,16.34087,Entire home/apt,67,1,6,3.46,13,324,6
Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 bath,Yvonne,Landstra§e,48.1919476,16.3900611,Entire home/apt,144,1,3,2.09,1,363,3
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 private bath,Wardi,Penzing,48.19945328010969,16.312701349880104,Private room,43,1,0,1.6300273504273504,29,362,0
Rental unit in Vienna · ★4.60 · 2 bedrooms · 1 bed · 1 bath,Elvin,Donaustadt,48.2275948,16.4221478,Entire home/apt,71,1,5,5.0,1,47,5
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 private bath,Wardi,Penzing,48.19886,16.31149,Private room,42,1,0,1.6300273504273504,29,360,0
Rental unit in Vienna · ★4.71 · 2 bedrooms · 3 beds · 1 bath,David,Donaustadt,48.24363122986849,16.432648746032708,Entire home/apt,169,3,7,4.2,5,328,7
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 bath,Wardi,Penzing,48.20093,16.31294,Entire home/apt,47,1,0,1.6300273504273504,29,356,0
Rental unit in Vienna · ★4.25 · 2 bedrooms · 3 beds · 1 bath,Diana,Meidling,48.1809210150497,16.32987943612584,Entire home/apt,120,1,4,2.31,35,67,4
Rental unit in Vienna · ★New · 1 bedroom · 2 beds · 1 shared bath,Wardi,Penzing,48.20081,16.3127,Private room,45,1,0,1.6300273504273504,29,356,0
Rental unit in Vienna · ★New · 1 bedroom · 2 beds · 1 shared bath,Wardi,Penzing,48.19927,16.31074,Private room,44,1,0,1.6300273504273504,29,348,0
Rental unit in Vienna · ★New · 1 bedroom · 2 beds · 1 shared bath,Wardi,Penzing,48.20107387959396,16.31158361812408,Private room,44,1,0,1.6300273504273504,29,356,0
Rental unit in Vienna · ★5.0 · 2 bedrooms · 2 beds · 1 bath,David,Donaustadt,48.2436741,16.43252,Entire home/apt,169,2,3,2.25,5,339,3
Rental unit in Vienna · ★New · Studio · 2 beds · 1 bath,Jagoda,Margareten,48.18254802753026,16.350997004461465,Entire home/apt,52,6,1,1.0,2,59,1
Rental unit in Vienna · ★4.86 · 1 bedroom · 1 bed · 1 bath,Diana,Innere Stadt,48.20807,16.37026,Entire home/apt,168,1,7,5.68,35,3,7
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 shared bath,Wardi,Penzing,48.200965397007685,16.312932170101107,Private room,35,1,0,1.6300273504273504,29,354,0
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 shared bath,Wardi,Penzing,48.19935551229744,16.31281745769464,Private room,45,1,0,1.6300273504273504,29,359,0
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 bath,Anna,Leopoldstadt,48.21640343098132,16.38651564584668,Private room,75,3,0,1.6300273504273504,1,0,0
Rental unit in Vienna · ★New · 1 bedroom · 2 beds · 1 bath,Elena Lucia,Favoriten,48.18485363613242,16.374686667322703,Entire home/apt,96,1,0,1.6300273504273504,2,265,0
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 shared bath,Wardi,Penzing,48.19895,16.3121,Private room,35,1,1,0.88,29,353,1
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 shared bath,Andrea,Alsergrund,48.22455012537718,16.34988214331533,Private room,45,2,2,2.0,1,3,2
Rental unit in Vienna · ★New · 2 bedrooms · 2 beds · 1 bath,Kristina,Penzing,48.19002668628988,16.320208603995248,Entire home/apt,99,2,2,1.43,1,49,2
Rental unit in Vienna · ★New · 1 bedroom · 2 beds · 1 bath,Ilian,Favoriten,48.17732729628323,16.368047650458994,Entire home/apt,71,1,0,1.6300273504273504,12,304,0
Rental unit in Vienna · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,Angel,Donaustadt,48.24879,16.4536,Entire home/apt,55,1,7,5.25,1,347,7
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 bath,Andreas,Margareten,48.18508,16.36741,Entire home/apt,113,1,0,1.6300273504273504,71,344,0
Rental unit in Vienna · ★New · 2 bedrooms · 2 beds · 2 baths,Petra,Wieden,48.19617806398075,16.365459536499927,Entire home/apt,329,3,1,0.77,2,299,1
Rental unit in Vienna · ★4.60 · 1 bedroom · 1 bed · 1 bath,Eva,Leopoldstadt,48.21303140026365,16.39580920360318,Entire home/apt,88,2,5,4.41,1,0,5
Rental unit in Vienna · ★New · 2 bedrooms · 3 beds · 1.5 baths,Roman,Donaustadt,48.25446588933932,16.501948136711963,Entire home/apt,107,3,1,1.0,2,322,1
Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,John,Rudolfsheim-Fnfhaus,48.185494204314416,16.329902760441747,Private room,45,1,6,4.19,12,37,6
Rental unit in Vienna · ★5.0 · 3 bedrooms · 4 beds · 1 bath,Gerrit,Brigittenau,48.2271564,16.3687973,Entire home/apt,88,1,11,6.73,5,310,11
Rental unit in Vienna · ★4.29 · 1 bedroom · 1 bed · 1.5 shared baths,John,Rudolfsheim-Fnfhaus,48.18514,16.33008,Private room,57,1,7,6.56,12,48,7
Rental unit in Vienna · ★4.86 · 1 bedroom · 1 bed · 1 bath,Simon,Landstra§e,48.19548805633382,16.404998566238245,Private room,44,1,7,5.38,1,0,7
Rental unit in Vienna · ★New · 1 bedroom · 2 beds · 1 bath,Dragan,Floridsdorf,48.254163602135485,16.396429915412575,Entire home/apt,83,2,0,1.6300273504273504,1,268,0
Rental unit in Vienna · ★5.0 · 1 bedroom · 4 beds · 1.5 shared baths,John,Rudolfsheim-Fnfhaus,48.18472,16.3288,Private room,57,1,7,4.88,12,74,7
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 bath,Dobrica,Hernals,48.21960944747719,16.33024947654035,Entire home/apt,76,1,0,1.6300273504273504,1,264,0
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 bath,Iliana,Leopoldstadt,48.2186309,16.3999925,Entire home/apt,200,1,0,1.6300273504273504,6,263,0
Rental unit in Vienna · ★New · 1 bedroom · 2 beds · 1 bath,Renan,Josefstadt,48.2083386,16.340182,Entire home/apt,64,7,0,1.6300273504273504,1,0,0
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1.5 shared baths,John,Rudolfsheim-Fnfhaus,48.18512,16.32918,Private room,48,1,1,1.0,12,1,1
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 bath,Khurshed,Hernals,48.2220755018714,16.318198937727626,Private room,15,1,1,1.0,43,77,1
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 bath,Khurshed,Hernals,48.22286,16.31709,Private room,16,1,1,1.0,43,74,1
Rental unit in Vienna · ★New · 2 bedrooms · 2 beds · 1 bath,Aram,Josefstadt,48.21144046024728,16.35333620829388,Entire home/apt,200,2,1,1.0,2,0,1
Rental unit in Vienna · ★4.75 · 1 bedroom · 1 bed · 1 bath,Andreas,Neubau,48.205126,16.3495624,Entire home/apt,75,1,4,3.08,1,73,4
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1.5 baths,Petra,Wieden,48.19759,16.36528,Entire home/apt,233,3,0,1.6300273504273504,2,357,0
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 bath,Alex,Penzing,48.20053799999999,16.3066104,Entire home/apt,100,30,0,1.6300273504273504,1,361,0
Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 bath,John,Josefstadt,48.2143507,16.3447476,Entire home/apt,87,5,14,8.4,1,72,14
Rental unit in Vienna · ★New · 2 bedrooms · 2 beds · 1.5 baths,Vires Real,Margareten,48.18434,16.35063,Entire home/apt,127,2,1,0.86,4,71,1
Rental unit in Vienna · ★New · 2 bedrooms · 2 beds · 1 bath,Selahattin,Innere Stadt,48.2116384,16.3672668,Entire home/apt,201,1,0,1.6300273504273504,3,268,0
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 shared bath,Heidemarie,Ottakring,48.20976738353286,16.325825601933044,Private room,15,28,0,1.6300273504273504,10,126,0
Rental unit in Vienna · ★New · 2 bedrooms · 2 beds · 1 shared bath,Christine,Wieden,48.1901,16.37975,Private room,75,2,2,2.0,1,0,2
Rental unit in Vienna · ★New · Studio · 1 bed · 1 bath,Andreas,Hernals,48.221634922073655,16.32385242619267,Entire home/apt,102,1,0,1.6300273504273504,71,250,0
Rental unit in Vienna · ★New · 2 bedrooms · 3 beds · 1.5 baths,Mykhailo,Dbling,48.24445,16.34413,Entire home/apt,72,29,0,1.6300273504273504,8,364,0
Rental unit in Vienna · ★New · 2 bedrooms · 3 beds · 1.5 baths,Dmitri,Margareten,48.18551944324038,16.348760896626782,Entire home/apt,108,3,2,1.71,1,219,2
Rental unit in Vienna · ★4.25 · 3 bedrooms · 3 beds · 1 bath,Philipp Wörgötter,Leopoldstadt,48.21910949233342,16.374150830336696,Entire home/apt,122,2,4,3.75,6,71,4
Rental unit in Vienna · ★New · Studio · 1 bed · 1 bath,Andreas,Hernals,48.22036288405948,16.323844250853114,Entire home/apt,102,1,0,1.6300273504273504,71,361,0
Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 bath,Helene,Brigittenau,48.228854316183416,16.37069389241573,Entire home/apt,69,1,3,3.0,2,254,3
Rental unit in Vienna · ★New · 2 bedrooms · 2 beds · 2 baths,Andreas,Hernals,48.22231,16.32199,Entire home/apt,147,1,0,1.6300273504273504,71,356,0
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 bath,Edelweiss,Innere Stadt,48.20895833075458,16.371538058326223,Entire home/apt,210,2,2,1.43,5,93,2
Rental unit in Vienna · ★4.91 · 3 bedrooms · 1 bed · 1 bath,Phelim,Hietzing,48.18456894035289,16.30055335729289,Entire home/apt,89,1,11,11.0,1,29,11
Rental unit in Vienna · ★New · 2 bedrooms · 4 beds · 1 bath,Claudia,Favoriten,48.17877342457763,16.380190484893067,Entire home/apt,84,3,1,0.94,1,85,1
Rental unit in Vienna · ★5.0 · 1 bedroom · 2 beds · 1 bath,Manuel,Floridsdorf,48.29305924621025,16.4104669106483,Entire home/apt,62,1,4,3.53,6,129,4
Serviced apartment in Vienna · ★4.67 · 1 bedroom · 1 bed · 1 bath,Ofir,Leopoldstadt,48.2177581,16.3832696,Entire home/apt,130,1,3,2.2,36,257,3
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 bath,Giulia,Neubau,48.200126177123344,16.349132373442565,Entire home/apt,111,4,1,0.77,1,174,1
Rental unit in Vienna · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,Karin,Donaustadt,48.22713,16.45334,Entire home/apt,127,1,5,4.29,2,362,5
Rental unit in Vienna · ★4.67 · 2 bedrooms · 2 beds · 1 bath,Günter,Whring,48.22543176813533,16.332256842035598,Entire home/apt,70,1,3,2.73,1,168,3
Rental unit in Vienna · ★4.86 · 1 bedroom · 1 bed · 1 bath,Mario,Mariahilf,48.19011024364134,16.35109920054674,Entire home/apt,79,3,7,4.29,1,69,7
Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 bath,Michael,Leopoldstadt,48.22169492260685,16.37306920965682,Entire home/apt,135,1,4,2.86,4,90,4
Rental unit in Vienna · ★4.86 · 2 bedrooms · 3 beds · 1.5 baths,Martina,Donaustadt,48.25689204380701,16.45273060888911,Entire home/apt,157,30,7,5.0,9,355,7
Rental unit in Vienna · ★New · 1 bedroom · 2 beds · 1 bath,Marko,Margareten,48.18607088908316,16.350662334140942,Entire home/apt,75,3,2,2.0,1,54,2
Rental unit in Vienna · ★4.38 · 2 bedrooms · 3 beds · 1 bath,Mario,Alsergrund,48.21755706433417,16.342319809880877,Entire home/apt,86,1,8,5.22,101,316,8
Rental unit in Vienna · ★4.80 · 1 bedroom · 1 bed · 1.5 baths,Tim,Dbling,48.24622504269471,16.343121975660324,Entire home/apt,79,1,5,3.49,1,283,5
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1.5 baths,Karin,Floridsdorf,48.26591,16.45301,Entire home/apt,99,3,0,1.6300273504273504,1,265,0
Rental unit in Vienna · ★5.0 · 1 bedroom · 2 beds · 1 bath,Rene,Leopoldstadt,48.22987,16.38768,Entire home/apt,72,1,5,5.0,81,321,5
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 bath,Salvatore,Leopoldstadt,48.2134384,16.3863851,Entire home/apt,120,2,0,1.6300273504273504,7,91,0
Rental unit in Vienna · ★4.80 · 2 bedrooms · 3 beds · 1.5 baths,Bettina,Rudolfsheim-Fnfhaus,48.19173,16.32956,Entire home/apt,140,1,5,3.33,1,229,5
Rental unit in Vienna · ★New · 1 bedroom · 1 bath,Daniela,Brigittenau,48.2465757,16.3739081,Entire home/apt,85,6,0,1.6300273504273504,1,306,0
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 bath,Khurshed,Rudolfsheim-Fnfhaus,48.1984118,16.3262801,Private room,30,1,2,1.28,43,54,2
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1.5 baths,Armin,Floridsdorf,48.25482455707392,16.40780798995825,Entire home/apt,120,1,1,0.75,1,340,1
Rental unit in Vienna · ★New · 1 bedroom · 2 beds · 1.5 baths,Hashem,Ottakring,48.20448789610312,16.331255490213017,Entire home/apt,69,1,1,1.0,2,96,1
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 bath,Khurshed,Rudolfsheim-Fnfhaus,48.1984118,16.3262801,Private room,30,1,1,0.91,43,27,1
Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · Half-bath,Raphaela,Penzing,48.19627,16.30847,Private room,40,2,4,2.86,1,307,4
Rental unit in Vienna · ★3.80 · 1 bedroom · 1 bed · 1 bath,Dr. Andre Justin,Penzing,48.19622,16.28001,Entire home/apt,57,1,5,3.57,11,351,5
Rental unit in Vienna · ★New · 2 bedrooms · 2 beds · 1 bath,Alina,Whring,48.2300163,16.3278163,Entire home/apt,50,4,1,1.0,1,15,1
Home in Vienna · ★New · 2 bedrooms · 2 beds · 2.5 baths,Bettina,Floridsdorf,48.27208,16.42454,Entire home/apt,150,6,0,1.6300273504273504,1,178,0
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 bath,Khurshed,Wieden,48.18755,16.37688,Private room,15,1,2,2.0,43,80,2
Rental unit in Vienna · ★3.33 · 1 bedroom · 2 beds · 1 bath,Khurshed,Whring,48.22313,16.34329,Private room,18,1,3,3.0,43,80,3
Rental unit in Vienna · ★4.67 · 1 bedroom · 1 bed · 1 bath,Kerstin,Alsergrund,48.22237,16.36662,Entire home/apt,90,3,3,3.0,1,244,3
Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 bath,Hermine,Favoriten,48.17985909999999,16.3778861,Entire home/apt,58,1,7,4.77,19,362,7
Rental unit in Vienna · ★New · 2 bedrooms · 4 beds · 1 bath,James,Favoriten,48.16828,16.37381,Entire home/apt,108,1,2,1.82,6,235,2
Rental unit in Vienna · ★New · 2 bedrooms · 2 beds · 1.5 baths,Alexander,Whring,48.228960768561954,16.336758955640605,Entire home/apt,124,3,1,1.0,4,256,1
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 bath,Oumaima,Favoriten,48.17598582531918,16.38404410100416,Entire home/apt,100,1,1,0.7,1,86,1
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 bath,Robin,Rudolfsheim-Fnfhaus,48.19091057883603,16.333830291305535,Entire home/apt,105,1,0,1.6300273504273504,1,0,0
Rental unit in Vienna · ★New · 1 bedroom · 2 beds · 1 bath,Robert,Rudolfsheim-Fnfhaus,48.18416092701785,16.327914507934587,Entire home/apt,204,2,2,2.0,1,63,2
Rental unit in Vienna · ★4.75 · 1 bedroom · 2 beds · 1 bath,Abraham,Leopoldstadt,48.2185798353916,16.381221455099972,Entire home/apt,98,2,4,3.53,1,91,4
Rental unit in Vienna · ★New · 3 bedrooms · 4 beds · 1.5 baths,Majde,Dbling,48.25186,16.35606,Entire home/apt,190,1,0,1.6300273504273504,19,363,0
Rental unit in Vienna · ★3.80 · Studio · 1 bed · 1 bath,Raphael,Ottakring,48.2119,16.33819,Entire home/apt,59,1,5,3.95,33,357,5
Rental unit in Vienna · ★5.0 · 2 bedrooms · 3 beds · 1 bath,Michal,Margareten,48.188641215642505,16.351229353559994,Entire home/apt,100,3,4,3.24,21,41,4
Rental unit in Vienna · ★4.25 · Studio · 2 beds · 1 bath,Raphael,Ottakring,48.21299,16.33784,Entire home/apt,63,1,8,6.0,33,359,8
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 shared bath,Illia,Leopoldstadt,48.21781770558895,16.38694900210151,Private room,25,25,0,1.6300273504273504,120,280,0
Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 private bath,Annemarie,Mariahilf,48.190952653229886,16.34807215887939,Private room,60,2,3,2.25,1,55,3
Rental unit in Vienna · ★New · Studio · 1 bed · 1 bath,Ramon,Brigittenau,48.23624107241568,16.37409144876038,Entire home/apt,73,30,0,1.6300273504273504,1,356,0
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 bath,Lydia,Wieden,48.19627919315384,16.360007030401682,Entire home/apt,87,3,2,1.76,1,3,2
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 bath,Illia,Leopoldstadt,48.2175090263881,16.387139089884283,Private room,24,30,0,1.6300273504273504,120,331,0
Rental unit in Vienna · ★New · 1 bedroom · 2 beds · 1 bath,Shay,Hernals,48.21892,16.32784,Entire home/apt,104,1,0,1.6300273504273504,21,356,0
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 bath,Markus,Alsergrund,48.23113660000001,16.3562843,Entire home/apt,70,7,0,1.6300273504273504,1,177,0
Rental unit in Vienna · ★New · 1 bedroom · 1 bed · 1 bath,Domell,Mariahilf,48.19649318492168,16.34769549915067,Entire home/apt,78,1,2,1.4,6,340,2
Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 bath,Domell,Mariahilf,48.194387282326446,16.3479670838554,Entire home/apt,88,1,3,2.5,6,347,3
Rental unit in Vienna · ★New · Studio · 1 bed · 1 bath,Natasa,Meidling,48.17828,16.32321,Entire home/apt,103,3,1,1.0,1,258,1
Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 bath,Morris,Rudolfsheim-Fnfhaus,48.18690325267226,16.320474587664723,Entire home/apt,89,1,3,2.73,9,186,3
